publisher_id,publication_date,book_id
623,1999-02-01,5979
623,1999-09-01,5980
623,2001-07-01,5981
623,2000-09-01,5982
623,2003-04-01,5983
623,2004-06-01,5984
623,2003-12-01,5985
623,2002-11-01,5986
33,2005-06-14,5987
105,2005-02-24,5988
102,2004-11-21,5989
660,2004-02-24,5990
1486,2005-10-01,5991
1487,2004-01-01,5992
1486,2001-04-01,5993
226,2002-03-15,5994
27,2005-11-01,5995
137,2003-09-02,5996
343,2004-05-01,5997
33,1996-04-30,5998
59,2004-06-04,5999
179,1996-01-01,6000
1301,2004-03-01,6001
158,2000-08-15,6002
215,2003-04-09,6003
495,1993-09-01,6004
68,2007-02-06,6005
62,2005-10-01,6006
92,1991-12-01,6007
314,1986-09-15,6008
678,2003-12-17,6009
121,2005-04-17,6010
68,2003-07-08,6011
1488,2006-10-25,6012
350,2006-08-03,6013
481,2006-05-16,6014
1489,2004-09-01,6015
1490,1998-07-13,6016
1490,1997-07-14,6017
121,2007-01-17,6018
1491,2003-10-01,6019
1145,2004-09-21,6020
232,2003-06-23,6021
1109,2003-12-29,6022
365,1989-08-22,6023
44,2004-02-01,6024
175,2010-04-20,6025
348,2004-02-04,6026
678,1977-11-04,6027
438,2006-10-31,6028
44,2007-01-23,6029
53,2002-05-01,6030
1168,2001-11-08,6031
33,2005-03-08,6032
1492,2006-05-01,6033
1493,1978-02-12,6034
33,2004-08-10,6035
1494,2006-06-01,6036
757,2006-01-17,6037
290,2005-12-01,6038
1495,1997-08-13,6039
53,2000-12-01,6040
56,2000-11-30,6041
132,1985-01-01,6042
1496,2001-06-01,6043
314,2006-08-07,6044
9,2003-05-27,6045
56,1998-08-06,6046
71,2001-05-01,6047
1497,2001-06-01,6048
33,1998-04-07,6049
306,2002-02-05,6050
575,2006-06-06,6051
428,1996-06-01,6052
1498,2006-05-09,6053
1499,1999-04-28,6054
159,1999-03-09,6055
170,2004-01-14,6056
487,2001-05-01,6057
690,2005-12-30,6058
180,2005-05-04,6059
152,2002-09-17,6060
1500,2009-07-28,6061
690,2003-03-30,6062
1501,2003-04-01,6063
180,2003-06-05,6064
180,2002-05-02,6065
690,2003-01-31,6066
487,2003-02-01,6067
935,2003-09-29,6068
199,2004-01-23,6069
1502,1998-11-18,6070
1502,1998-08-08,6071
1502,2001-12-18,6072
1502,2002-12-05,6073
1502,1997-12-10,6074
1502,2001-08-09,6075
1502,2002-06-18,6076
1502,1999-09-18,6077
1502,2000-08-09,6078
1502,2000-02-18,6079
1502,1999-04-17,6080
1502,1997-04-18,6081
1502,2002-09-18,6082
1096,1997-03-08,6083
1096,1997-12-06,6084
388,2005-08-30,6085
1096,1995-06-05,6086
1096,1997-06-05,6087
1503,2002-09-18,6088
170,2004-08-17,6089
1109,2004-07-06,6090
98,2003-06-03,6091
955,1996-11-18,6092
163,1994-06-01,6093
132,2010-07-21,6094
98,1997-06-23,6095
163,2009-10-21,6096
170,2007-08-07,6097
1504,2006-03-01,6098
803,1993-07-23,6099
250,2007-01-01,6100
638,2006-09-01,6101
638,2006-10-01,6102
105,2003-08-05,6103
11,2004-06-01,6104
358,1995-11-14,6105
358,1996-07-02,6106
87,1993-10-26,6107
1256,1986-10-31,6108
121,2004-09-17,6109
4,2006-10-03,6110
132,2003-01-01,6111
272,2001-07-01,6112
1505,2006-09-20,6113
770,2004-02-01,6114
1120,1994-09-01,6115
44,1998-07-01,6116
1120,1995-05-01,6117
1120,1986-07-01,6118
1120,1991-04-01,6119
110,2004-11-23,6120
110,2007-04-10,6121
201,2003-04-08,6122
864,1994-05-01,6123
30,2004-06-09,6124
68,2002-04-02,6125
115,2004-01-01,6126
68,1994-12-01,6127
1506,2006-11-13,6128
33,2004-02-05,6129
1506,2006-09-01,6130
68,2002-04-02,6131
179,2002-02-19,6132
33,2001-11-01,6133
314,1991-03-01,6134
33,1997-01-28,6135
33,2005-06-14,6136
1507,2005-03-17,6137
33,2001-04-05,6138
33,2000-03-14,6139
33,2005-04-07,6140
712,2001-07-09,6141
712,2000-04-05,6142
1508,1993-09-13,6143
952,2001-06-01,6144
258,1990-07-25,6145
258,1991-02-07,6146
735,1976-02-12,6147
33,2001-04-16,6148
356,1994-12-01,6149
647,1983-11-02,6150
1509,2006-06-24,6151
267,2001-03-05,6152
934,2001-04-01,6153
1510,2002-07-01,6154
1511,2001-07-17,6155
115,1998-04-09,6156
509,2003-05-27,6157
158,1998-09-17,6158
158,2001-06-08,6159
415,2002-06-14,6160
10,2006-11-28,6161
1512,2006-12-26,6162
73,2006-05-23,6163
10,2005-12-27,6164
1512,2006-08-31,6165
375,2006-12-12,6166
169,2004-12-28,6167
159,2002-12-03,6168
147,2005-07-12,6169
147,2005-05-10,6170
1378,2007-02-01,6171
456,2006-05-09,6172
2,1999-06-01,6173
1378,2005-05-01,6174
468,2002-04-01,6175
1513,2006-02-01,6176
468,2000-08-01,6177
316,2007-07-03,6178
468,2003-05-06,6179
366,2007-04-03,6180
468,2004-08-01,6181
272,2006-10-31,6182
1423,2004-06-01,6183
149,2001-01-18,6184
293,2001-10-18,6185
1437,2005-11-01,6186
694,1994-12-14,6187
149,1983-11-17,6188
103,2006-02-01,6189
56,1996-08-01,6190
351,2005-05-10,6191
57,2003-04-25,6192
1,2006-01-01,6193
791,2004-09-28,6194
1514,2004-09-08,6195
871,1982-09-20,6196
1515,2005-02-01,6197
1516,2005-11-15,6198
1517,2001-03-07,6199
1518,2007-06-28,6200
1518,2006-06-28,6201
1518,2001-06-23,6202
1399,2002-03-04,6203
573,2000-12-31,6204
1519,1959-07-01,6205
1520,2001-04-01,6206
639,2003-10-01,6207
5,2006-11-28,6208
5,2005-05-31,6209
98,2002-02-26,6210
475,1998-01-01,6211
169,1999-03-09,6212
1521,2010-04-01,6213
704,2006-10-03,6214
33,2001-04-03,6215
33,1998-04-28,6216
115,1997-05-15,6217
105,2001-03-01,6218
33,2005-05-10,6219
80,2006-01-06,6220
509,2003-01-07,6221
1522,2001-02-01,6222
578,2003-07-01,6223
1523,2007-04-10,6224
99,2005-09-27,6225
861,2004-12-01,6226
179,2006-01-24,6227
1524,2004-09-09,6228
71,1994-10-18,6229
573,2002-06-15,6230
54,2007-04-05,6231
9,2006-10-24,6232
170,2006-10-17,6233
170,2007-01-16,6234
210,2004-07-26,6235
1525,2005-05-06,6236
197,2004-02-24,6237
1526,2006-02-24,6238
49,2002-03-05,6239
1527,2004-06-28,6240
1528,1999-08-01,6241
304,1998-09-14,6242
84,2005-11-08,6243
149,2002-10-17,6244
9,1992-04-28,6245
1529,2005-04-26,6246
1530,1998-03-01,6247
219,2006-09-25,6248
89,1998-11-02,6249
1,1999-06-01,6250
1531,2002-03-21,6251
190,2006-09-15,6252
754,2005-12-03,6253
754,1986-01-01,6254
295,2006-10-01,6255
295,2004-07-27,6256
1532,2003-11-04,6257
800,1992-10-01,6258
369,1992-10-01,6259
158,2000-10-18,6260
12,2006-11-02,6261
12,2007-04-17,6262
98,2005-11-29,6263
12,2006-11-02,6264
12,1992-10-27,6265
12,2006-11-02,6266
128,2002-09-02,6267
167,2001-12-01,6268
128,2002-09-02,6269
169,2002-08-05,6270
169,2002-06-05,6271
629,2005-11-19,6272
158,2005-05-12,6273
180,2003-11-20,6274
325,1997-09-15,6275
1096,2006-11-01,6276
170,2003-05-07,6277
170,2006-08-08,6278
1096,2006-05-01,6279
1096,2004-02-04,6280
170,2004-09-21,6281
10,2001-11-06,6282
170,2006-02-14,6283
170,2005-12-13,6284
170,2005-08-09,6285
1096,2004-06-02,6286
1096,2004-08-17,6287
170,2005-06-07,6288
170,2005-02-09,6289
1096,1997-11-05,6290
1096,2004-06-02,6291
1096,2004-08-10,6292
1096,2004-06-30,6293
1096,2004-09-07,6294
388,2001-06-12,6295
388,2001-02-20,6296
1533,2005-08-30,6297
623,2006-11-01,6298
623,1998-12-01,6299
1003,2002-04-17,6300
1366,2002-05-30,6301
1534,2008-03-05,6302
317,1994-03-21,6303
415,2005-04-01,6304
1260,2000-06-01,6305
55,2006-12-05,6306
103,2006-01-03,6307
103,2004-10-25,6308
103,1979-04-17,6309
82,2003-07-01,6310
44,1997-01-15,6311
44,1991-11-15,6312
44,1992-01-15,6313
1535,1990-09-19,6314
56,2006-05-02,6315
56,2000-06-01,6316
1536,1991-11-01,6317
873,2002-03-29,6318
279,2002-12-10,6319
602,1999-10-01,6320
789,2005-08-15,6321
1537,2002-09-01,6322
121,2003-04-17,6323
185,2006-12-05,6324
1538,2005-06-01,6325
1539,2005-02-23,6326
1260,2006-04-01,6327
1260,2004-05-01,6328
1260,2005-05-01,6329
1260,1999-09-01,6330
1260,2000-09-01,6331
683,2000-06-02,6332
1260,2003-09-01,6333
1260,1998-10-01,6334
226,2003-05-20,6335
880,2005-01-10,6336
1540,1976-02-05,6337
1541,2006-02-07,6338
1542,1995-05-02,6339
152,2006-02-07,6340
33,2003-10-07,6341
152,2006-02-07,6342
112,2004-10-26,6343
152,2006-02-07,6344
108,2006-03-14,6345
152,2006-02-07,6346
1543,1985-01-01,6347
152,2006-02-07,6348
1544,1995-04-15,6349
54,1977-11-24,6350
59,1994-09-01,6351
1545,2003-04-10,6352
1546,1984-08-15,6353
343,2009-11-29,6354
1547,2000-10-01,6355
369,1965-04-15,6356
233,2001-03-20,6357
1548,2001-04-01,6358
681,1996-03-01,6359
80,1994-01-12,6360
80,1994-01-21,6361
80,2001-01-03,6362
80,1994-01-13,6363
105,2003-04-01,6364
56,1998-12-17,6365
115,2001-05-04,6366
1549,2008-01-10,6367
1550,2001-12-07,6368
56,1996-06-01,6369
121,2002-10-17,6370
873,2002-03-29,6371
1551,1998-03-06,6372
121,1997-01-17,6373
240,1998-04-02,6374
1552,2000-06-10,6375
121,1998-09-17,6376
1553,2006-08-01,6377
33,2003-03-18,6378
164,1979-03-01,6379
1554,1997-01-01,6380
437,1991-08-15,6381
987,2001-09-01,6382
1555,2006-03-21,6383
1556,1996-03-01,6384
1216,2006-10-28,6385
2,2003-07-01,6386
1557,2003-06-01,6387
1558,2003-07-01,6388
2,2005-10-01,6389
408,2006-05-01,6390
2,2005-06-01,6391
517,2005-04-01,6392
283,1991-10-01,6393
283,2000-09-01,6394
2,1991-06-01,6395
71,2002-08-01,6396
71,2003-07-01,6397
1559,2001-09-01,6398
283,1991-08-01,6399
71,2002-07-01,6400
283,2002-08-01,6401
1560,1988-10-01,6402
570,2006-10-19,6403
1561,2001-02-01,6404
2,2006-11-15,6405
1014,2005-06-01,6406
1562,2005-08-01,6407
108,1999-02-03,6408
56,2000-03-30,6409
713,2002-10-01,6410
94,2007-08-28,6411
1563,1999-10-01,6412
959,2007-02-27,6413
319,1995-07-01,6414
62,2005-08-01,6415
760,2004-06-01,6416
105,2002-07-02,6417
1564,2006-07-25,6418
331,2006-03-14,6419
331,2005-02-03,6420
1565,2010-01-26,6421
331,2003-04-01,6422
331,2004-04-01,6423
1566,2006-02-01,6424
1566,2005-07-01,6425
1567,2001-10-01,6426
169,2006-10-31,6427
169,2006-10-31,6428
169,2006-10-31,6429
1568,2003-04-01,6430
193,2006-04-25,6431
389,2002-01-08,6432
440,1994-06-01,6433
164,1988-09-23,6434
132,1988-03-01,6435
1542,2000-12-01,6436
1520,2003-10-01,6437
58,2003-12-15,6438
331,2003-03-01,6439
56,2003-03-27,6440
1564,1999-10-06,6441
11,1993-03-02,6442
435,2003-12-01,6443
61,2005-04-26,6444
770,2005-03-01,6445
1160,2003-07-01,6446
1569,1999-07-01,6447
1570,2006-12-01,6448
448,2007-03-01,6449
389,1987-01-01,6450
1326,2001-09-11,6451
422,2003-11-13,6452
279,1992-09-05,6453
11,1982-12-12,6454
112,1998-03-31,6455
127,1995-03-14,6456
331,2000-03-01,6457
638,2006-08-08,6458
320,1985-06-01,6459
2,2005-05-03,6460
169,2006-08-22,6461
104,2003-08-01,6462
283,2001-12-01,6463
283,2001-04-01,6464
283,2002-12-01,6465
71,2004-06-01,6466
283,2007-07-01,6467
283,2007-07-01,6468
71,2004-07-01,6469
169,2000-10-03,6470
408,1998-09-01,6471
1077,2006-12-06,6472
662,2002-01-01,6473
573,2004-06-30,6474
1200,2004-04-01,6475
1200,2005-04-01,6476
1571,2001-11-16,6477
389,1999-05-11,6478
128,1993-04-01,6479
424,2003-10-14,6480
1572,1999-02-01,6481
637,1993-06-15,6482
183,2003-08-01,6483
740,2004-09-17,6484
1573,2005-12-13,6485
1096,2006-04-04,6486
44,1995-01-15,6487
441,1999-10-01,6488
437,2006-07-25,6489
179,2005-01-04,6490
68,1990-09-26,6491
229,1913-01-01,6492
127,2007-06-26,6493
1574,2004-08-01,6494
439,2006-09-05,6495
64,2002-05-01,6496
666,2006-03-30,6497
1575,1990-05-19,6498
169,2005-05-10,6499
752,2003-04-30,6500
121,2004-10-17,6501
121,1999-11-17,6502
121,2004-10-17,6503
121,1993-07-17,6504
121,2000-09-17,6505
288,1988-05-15,6506
420,1999-11-15,6507
66,1989-04-01,6508
84,1989-11-12,6509
415,2005-11-15,6510
84,1989-11-12,6511
166,2001-10-30,6512
166,2003-10-24,6513
137,2002-12-03,6514
77,2004-10-01,6515
54,2006-02-28,6516
99,1989-09-01,6517
308,2003-03-01,6518
1254,2006-10-30,6519
1254,2003-09-21,6520
1254,2006-10-23,6521
510,2002-03-05,6522
81,1970-01-17,6523
980,2006-11-01,6524
59,1992-05-01,6525
1317,2002-09-01,6526
59,2006-06-16,6527
1082,1995-08-24,6528
1576,2007-05-01,6529
1027,2005-10-01,6530
224,1983-06-01,6531
168,1994-06-23,6532
1091,1928-01-01,6533
128,1977-04-06,6534
1577,2012-09-01,6535
1578,2000-11-16,6536
875,2000-10-20,6537
602,1994-11-01,6538
237,2005-05-31,6539
1500,1997-01-07,6540
54,2005-07-28,6541
1579,2005-05-15,6542
149,2001-03-22,6543
637,2004-10-17,6544
9,2003-06-24,6545
1580,2006-01-27,6546
749,2003-05-06,6547
1581,2006-09-12,6548
33,2006-09-12,6549
169,1988-09-01,6550
169,1991-09-30,6551
168,2002-08-20,6552
297,2006-07-06,6553
56,2004-01-27,6554
56,2006-06-27,6555
56,1991-08-01,6556
56,2002-12-31,6557
56,1990-07-27,6558
56,1990-07-20,6559
297,1989-05-24,6560
56,1990-05-01,6561
1582,2001-05-01,6562
56,1986-05-06,6563
1206,1993-09-01,6564
1583,1990-12-01,6565
405,1988-01-01,6566
1267,2005-09-08,6567
1014,2006-05-09,6568
1584,2006-03-01,6569
1585,2005-11-01,6570
1084,2007-02-06,6571
1014,2005-02-08,6572
552,2000-04-03,6573
1586,2005-09-02,6574
389,2000-02-22,6575
1587,2006-05-16,6576
1587,2006-05-16,6577
1587,2006-05-16,6578
1587,2006-05-16,6579
1588,2002-01-14,6580
1587,2006-05-16,6581
1587,2006-05-16,6582
1589,2003-04-01,6583
1018,2001-05-21,6584
602,2002-07-08,6585
1135,2001-01-01,6586
1590,2005-05-03,6587
127,2000-03-07,6588
11,2003-08-26,6589
56,2006-09-05,6590
754,2005-09-06,6591
754,1995-09-05,6592
754,1996-09-01,6593
754,1994-09-06,6594
754,1993-09-01,6595
1591,2008-02-01,6596
754,2001-09-17,6597
99,2001-12-31,6598
1592,2005-12-06,6599
164,1976-01-01,6600
1593,2005-03-01,6601
207,1997-03-11,6602
158,2001-11-20,6603
589,1994-10-01,6604
288,1993-02-23,6605
647,1991-01-01,6606
59,2002-06-11,6607
605,1997-02-01,6608
98,2004-12-28,6609
911,2005-09-25,6610
602,1991-04-01,6611
602,1995-06-01,6612
1079,2006-09-26,6613
602,1999-10-01,6614
602,1999-06-01,6615
602,1991-04-01,6616
21,2004-02-09,6617
1079,2005-04-01,6618
854,2006-05-02,6619
1470,1981-04-14,6620
1470,1979-03-22,6621
377,1999-09-01,6622
422,2001-12-06,6623
1594,2002-06-06,6624
361,2002-01-02,6625
1436,2006-10-01,6626
139,1996-05-01,6627
144,2006-09-12,6628
429,1994-05-08,6629
31,2006-09-05,6630
625,2003-02-26,6631
54,2000-03-30,6632
1595,2006-01-10,6633
10,2002-09-17,6634
376,2002-10-21,6635
169,2001-12-04,6636
349,2005-10-26,6637
159,2006-12-26,6638
1596,2005-02-25,6639
164,1984-01-18,6640
602,2001-09-27,6641
389,1984-06-01,6642
583,2009-09-01,6643
735,2002-11-07,6644
775,2001-09-05,6645
629,2006-08-08,6646
1597,1984-10-25,6647
102,2000-06-19,6648
56,2006-05-30,6649
102,1983-06-01,6650
54,1992-12-01,6651
1431,2005-06-01,6652
132,2000-10-31,6653
1598,1992-06-01,6654
163,1994-06-01,6655
132,2002-01-02,6656
163,1997-06-02,6657
952,1977-05-01,6658
980,1995-03-15,6659
752,2002-10-31,6660
68,2006-10-10,6661
1599,2002-07-30,6662
115,2004-04-01,6663
68,2004-06-15,6664
68,2005-07-05,6665
685,2003-03-03,6666
1600,2004-12-22,6667
871,1989-08-30,6668
552,1999-02-22,6669
1601,2006-11-01,6670
1602,1996-04-11,6671
420,1991-04-08,6672
203,2007-01-01,6673
2,2006-01-01,6674
2,2007-01-01,6675
283,2001-03-01,6676
283,2001-03-01,6677
283,2002-01-01,6678
283,2001-03-01,6679
169,2007-08-14,6680
169,2007-08-14,6681
169,2007-08-14,6682
169,1995-06-15,6683
163,1996-10-01,6684
481,2001-08-06,6685
115,2003-01-01,6686
183,1994-06-01,6687
1268,1997-10-14,6688
361,2009-08-06,6689
68,1992-06-12,6690
56,2003-09-30,6691
56,1998-10-01,6692
623,1999-03-10,6693
1077,1999-02-05,6694
623,1999-03-10,6695
623,1999-03-10,6696
623,1999-07-16,6697
623,1999-09-03,6698
1077,1999-03-10,6699
33,1986-08-12,6700
1603,1997-10-01,6701
121,1996-10-17,6702
1604,2005-09-01,6703
1300,1986-09-01,6704
1605,2001-10-01,6705
305,1999-05-01,6706
431,2004-04-14,6707
1096,2001-10-06,6708
1096,2002-07-06,6709
1096,2002-10-06,6710
297,2007-02-01,6711
55,2007-03-06,6712
1606,2004-06-01,6713
188,2006-09-01,6714
1606,2004-11-02,6715
1606,2004-01-06,6716
188,2003-02-04,6717
142,2002-06-01,6718
1607,2003-08-18,6719
56,1999-05-01,6720
80,1994-01-13,6721
1608,2000-03-04,6722
525,2003-07-10,6723
1609,1999-01-01,6724
961,1994-05-01,6725
1610,2003-08-15,6726
714,2006-05-16,6727
81,1997-04-17,6728
31,2005-03-01,6729
59,2004-09-10,6730
67,1995-12-24,6731
68,1977-04-21,6732
224,1988-06-01,6733
138,2001-12-06,6734
62,1991-10-25,6735
1611,1989-01-01,6736
1131,2002-12-01,6737
128,1995-09-07,6738
169,1992-08-30,6739
169,2001-05-08,6740
169,2001-01-23,6741
1612,1997-09-13,6742
169,1999-01-09,6743
578,2004-01-01,6744
770,2007-03-06,6745
197,2005-11-01,6746
424,2006-01-10,6747
179,2006-11-14,6748
1122,2002-05-01,6749
1,2006-03-01,6750
1613,2002-02-04,6751
714,2006-09-19,6752
30,2002-08-21,6753
11,2006-10-31,6754
1614,2005-11-01,6755
185,2006-08-01,6756
169,2005-12-05,6757
16,2006-06-27,6758
848,2003-10-01,6759
1181,2006-06-01,6760
936,2003-01-07,6761
1110,2006-12-12,6762
33,2005-01-04,6763
1615,2002-05-27,6764
1616,2003-03-01,6765
643,2008-12-24,6766
273,2006-05-23,6767
172,2006-09-26,6768
437,2007-02-06,6769
150,2002-07-09,6770
972,2000-11-15,6771
1617,2005-05-31,6772
530,2011-05-10,6773
530,2005-07-06,6774
30,2007-03-20,6775
404,1998-02-28,6776
121,2007-02-17,6777
153,1994-10-11,6778
1618,1987-06-22,6779
1619,1999-09-01,6780
1620,1989-05-01,6781
1621,2006-12-06,6782
1622,2006-12-01,6783
1623,1998-10-01,6784
1464,2006-02-24,6785
1211,2005-11-01,6786
6,1995-11-21,6787
1572,1995-07-01,6788
128,2007-05-01,6789
102,2007-03-18,6790
1014,2007-07-10,6791
812,1992-02-15,6792
818,1994-09-15,6793
290,1994-09-01,6794
1624,2003-04-24,6795
1625,1959-09-10,6796
1626,1987-01-01,6797
74,2006-02-07,6798
74,2006-05-02,6799
405,2005-05-04,6800
169,1996-03-27,6801
1627,2000-06-16,6802
1627,1999-06-01,6803
490,2003-06-04,6804
1627,2000-05-01,6805
158,1986-05-09,6806
158,1991-09-17,6807
32,1995-12-01,6808
342,2004-03-01,6809
1451,2005-10-01,6810
9,2005-10-11,6811
9,2002-09-10,6812
1628,1998-04-01,6813
1629,1996-02-01,6814
1630,1997-01-01,6815
277,2003-11-27,6816
620,1994-02-03,6817
312,1964-09-01,6818
56,1971-02-28,6819
229,1914-01-01,6820
138,1999-09-23,6821
1631,2003-03-04,6822
279,2000-07-12,6823
1632,2005-12-01,6824
1633,1974-01-15,6825
1634,1981-01-01,6826
54,1998-06-25,6827
138,1998-08-20,6828
1635,1984-01-01,6829
64,2001-03-06,6830
951,2000-09-05,6831
1636,2004-07-01,6832
30,1983-08-01,6833
1637,2001-02-01,6834
284,2004-07-08,6835
30,1988-10-01,6836
284,2004-07-08,6837
2,1982-12-01,6838
1638,1983-01-01,6839
1639,2006-05-23,6840
33,1990-08-11,6841
190,1982-09-15,6842
102,1987-04-01,6843
428,2012-02-28,6844
23,1993-04-13,6845
23,2005-01-11,6846
12,2005-10-19,6847
1640,2006-12-12,6848
1124,2002-03-01,6849
1470,2006-12-01,6850
1136,2006-10-26,6851
1136,2006-07-05,6852
1641,2004-08-01,6853
759,2010-09-09,6854
1283,2006-02-20,6855
1642,2005-06-06,6856
1488,2003-08-04,6857
9,2005-04-05,6858
1136,2006-03-28,6859
33,1995-07-01,6860
1136,2004-08-01,6861
714,2003-11-25,6862
1643,2000-04-01,6863
170,2007-04-17,6864
170,2006-08-08,6865
170,2007-06-19,6866
170,2007-08-21,6867
170,2006-10-10,6868
170,2007-02-20,6869
1644,2001-11-11,6870
279,2006-04-11,6871
279,2003-07-08,6872
105,2007-03-01,6873
215,2005-07-08,6874
215,2005-10-28,6875
215,2005-09-20,6876
215,2003-11-25,6877
759,2002-12-05,6878
168,2004-12-14,6879
1645,2003-09-12,6880
1646,1988-05-12,6881
115,2003-07-01,6882
1647,2006-07-03,6883
1647,2005-11-08,6884
1647,2007-05-01,6885
1647,2006-03-07,6886
1647,2007-08-01,6887
1648,2002-04-17,6888
1269,2006-05-01,6889
54,1976-05-27,6890
54,1985-09-26,6891
243,2005-12-08,6892
243,2004-06-17,6893
1649,1998-01-19,6894
54,1978-05-25,6895
1650,2001-08-01,6896
34,1997-06-07,6897
1650,2003-11-01,6898
158,2006-10-11,6899
1159,2004-01-01,6900
62,1998-01-28,6901
1159,2004-01-01,6902
1651,2010-02-22,6903
1652,2001-02-15,6904
142,2007-05-01,6905
272,2006-08-29,6906
1421,2006-11-21,6907
1653,2006-09-19,6908
272,2005-09-27,6909
45,2006-07-11,6910
671,2001-06-04,6911
1653,2006-10-24,6912
164,2012-03-27,6913
1654,2006-01-28,6914
1654,2006-06-16,6915
574,2002-08-27,6916
102,1994-06-16,6917
210,1976-01-01,6918
121,2003-04-17,6919
103,1985-01-01,6920
1077,2006-08-16,6921
1077,2013-04-09,6922
348,2001-08-21,6923
357,2005-10-01,6924
27,1998-04-21,6925
68,1997-04-11,6926
670,2000-08-21,6927
33,2006-01-03,6928
602,2005-12-29,6929
166,2006-10-09,6930
390,2004-07-01,6931
1655,2001-09-04,6932
495,2006-06-01,6933
1656,2004-05-06,6934
1657,1989-12-31,6935
84,2003-10-28,6936
1658,2002-10-01,6937
11,2005-08-30,6938
10,2000-03-22,6939
74,2003-07-28,6940
1659,1992-03-01,6941
190,1998-04-26,6942
1079,2006-04-01,6943
199,2006-07-25,6944
47,2007-06-26,6945
16,2006-06-13,6946
61,2005-04-15,6947
16,2006-06-13,6948
104,1979-04-25,6949
1660,1992-01-01,6950
1661,2003-07-01,6951
1661,1998-07-01,6952
170,2004-03-10,6953
170,2004-02-04,6954
170,2003-10-01,6955
170,2004-03-03,6956
54,1991-06-27,6957
1662,1984-01-01,6958
1663,1974-10-23,6959
18,2001-04-01,6960
470,2002-01-02,6961
470,2005-12-27,6962
1664,2006-03-06,6963
1665,2001-04-01,6964
1665,2001-04-01,6965
1085,2003-11-18,6966
1085,2007-09-10,6967
164,2006-09-26,6968
581,2006-11-14,6969
132,2006-09-26,6970
23,2003-01-14,6971
1666,1993-03-17,6972
424,2003-09-09,6973
229,1925-01-01,6974
1667,2007-04-01,6975
51,1965-02-01,6976
1668,1994-01-01,6977
139,1975-03-01,6978
358,1995-04-25,6979
52,2006-11-01,6980
170,2007-08-14,6981
170,2006-01-10,6982
170,2007-03-20,6983
1669,2004-07-08,6984
210,2004-12-01,6985
1670,2007-03-01,6986
1003,2005-08-23,6987
1003,2004-04-08,6988
1454,1991-12-24,6989
1671,2007-04-12,6990
54,2002-10-31,6991
33,1991-12-03,6992
115,1995-10-15,6993
33,1989-10-23,6994
190,1984-04-15,6995
283,2003-03-01,6996
740,2004-08-01,6997
283,1998-02-01,6998
158,2001-10-17,6999
16,2007-02-13,7000
699,1999-03-04,7001
226,1974-02-17,7002
1672,2004-12-01,7003
1588,2002-06-10,7004
43,2006-07-25,7005
1673,2000-06-01,7006
578,2004-02-01,7007
99,2006-09-26,7008
1673,2000-05-01,7009
139,1999-05-01,7010
139,1984-06-01,7011
638,2003-09-01,7012
638,2003-09-01,7013
94,2007-02-27,7014
638,2005-07-01,7015
94,2004-06-08,7016
773,2006-04-25,7017
126,2004-08-10,7018
773,2010-06-15,7019
1674,1994-04-17,7020
1675,2007-08-17,7021
1676,1996-08-17,7022
676,2007-04-05,7023
11,2005-08-30,7024
11,2002-02-26,7025
198,2004-04-01,7026
70,2003-06-01,7027
1266,2004-04-01,7028
1121,2006-04-25,7029
1121,2007-04-24,7030
1256,1999-12-01,7031
290,2005-05-01,7032
1677,2005-07-20,7033
74,2006-10-10,7034
100,2007-08-28,7035
1678,2007-01-01,7036
1110,2005-03-08,7037
1679,2007-03-01,7038
1640,2006-06-06,7039
489,1998-03-01,7040
1653,2005-06-28,7041
1680,1998-09-01,7042
441,1987-05-01,7043
1188,2003-06-16,7044
1681,2001-08-16,7045
147,2003-04-29,7046
1682,2001-09-01,7047
1347,2010-01-19,7048
482,1993-11-01,7049
1647,2006-08-01,7050
1647,2007-10-01,7051
1136,2007-08-15,7052
1683,1996-02-01,7053
1683,1997-03-01,7054
1471,1999-05-24,7055
790,1999-05-24,7056
229,1993-10-15,7057
1566,2007-01-23,7058
89,1982-12-31,7059
105,2007-01-25,7060
1079,2002-04-30,7061
735,2004-09-30,7062
108,2007-03-13,7063
68,2005-10-11,7064
1135,1999-12-29,7065
68,1996-04-26,7066
68,1999-01-27,7067
33,2003-02-04,7068
54,2006-09-28,7069
59,2006-09-15,7070
351,2004-11-23,7071
284,1995-02-01,7072
224,1976-06-15,7073
224,1979-05-01,7074
56,2005-07-26,7075
56,2004-02-04,7076
56,2004-08-03,7077
484,2007-07-24,7078
56,2003-02-25,7079
1684,2001-07-19,7080
1685,2004-07-01,7081
1685,2003-07-01,7082
1110,2005-04-12,7083
149,1986-06-19,7084
293,2003-07-03,7085
293,2005-05-12,7086
30,1996-07-31,7087
470,2002-06-25,7088
169,2006-04-25,7089
428,1986-04-01,7090
993,2004-11-01,7091
765,1994-09-01,7092
34,1994-09-14,7093
690,2004-10-12,7094
229,1995-08-11,7095
142,2006-03-07,7096
1686,2007-04-06,7097
298,1997-08-21,7098
298,1997-02-24,7099
183,2006-02-01,7100
183,2004-01-01,7101
183,2001-01-01,7102
183,2003-01-01,7103
1687,2012-08-20,7104
1688,2006-11-30,7105
179,2004-07-27,7106
80,1999-10-29,7107
589,1999-03-01,7108
314,1998-09-10,7109
169,1999-08-18,7110
23,1997-05-06,7111
348,2006-08-01,7112
