author_id,author_name
6856,"Manu "
6857,"Georg Bühler"
6858,"Patañjali "
6859,"Rama Prasada"
6860,"Nāgārjuna "
6861,"Hermann Oldenberg"
6862,"Susumu Yamaguchi"
6863,"Ganganatha Jha"
6864,"Ramanuja "
6865,"George Thibaut"
6866,"Pratap Chandra Ray"
6867,"Edward J. Thomas"
6868,"Nigel Warburton"
6869,"Jeremy Weate"
6870,"Peter Lawman"
6871,"Mark Johnson"
6872,"Mary J. Gregor"
6873,"Philip J. Ivanhoe"
6874,"Bryan W. Van Norden"
6875,"Alan Hausman"
6876,"Paul Tidman"
6877,"Leo Strauss"
6878,"Joseph Cropsey"
6879,"Pierre Hadot"
6880,"Michael Chase"
6881,"E.S. Haldane"
6882,"James Paul"
6883,"Dave Robinson"
6884,"Chris Garratt"
6885,"Judy Groves"
6886,"Gerald J. Erion"
6887,"Barry Smith"
6888,"Carolyn Korsmeyer"
6889,"Jonathan J. Sanford"
6890,"Jason Holt"
6891,"Theodore Schick Jr."
6892,"James Lawler"
6893,"David Mitsuo Nixon"
6894,"Roger Scruton"
6895,"John Harwood Hick"
6896,"Will Kymlicka"
6897,"James B. South"
6898,"Stewart Shapiro"
6899,"Cornelius Agrippa"
6900,"Donald Tyson"
6901,"David L. Hull"
6902,"Michael Ruse"
6903,"Robert Paul Wolff"
6904,"David Hume"
6905,"John Stuart Mill"
6906,"Anselm of Canterbury"
6907,"Richard M. Rorty"
6908,"Buzz Bissinger"
6909,"Bill Plaschke"
6910,"Gary Smith"
6911,"Michael J. Agovino"
6912,"Bruce Feiler"
6913,"David Pogue"
6914,"John Cassaday"
6915,"Dan Birlew"
6916,"Ben Oliver"
6917,"Joe Miller"
6918,"Fred Burke"
6919,"荒川弘 "
6920,"方郁仁 "
6921,"Sam Kauffmann"
6922,"Vivian de Sola Pinto"
6923,"Warren Roberts"
6924,"Geoff Dyer"
6925,"Christa Jansohn"
6926,"David Hackett Fischer"
6927,"Elmer Kennedy-Andrews"
6928,"Georgette Heyer"
6929,"Joan Wolf"
6930,"Kay Hooper"
6931,"Kurban Said"
6932,"Jenia Graman"
6933,"Barbara Nadel"
6934,"Ina May Gaskin"
6935,"Stephen Gaskin"
6936,"Mike Ashley"
6937,"Lynda S. Robinson"
6938,"Lauren Haney"
6939,"Cook's Illustrated Magazine"
6940,"John Burgoyne"
6941,"Nobuhiro Watsuki"
6942,"Yefim Gordon"
6943,"Peter Davison"
6944,"Owen Jones"
6945,"David Robbins"
6946,"Melinda Curtis"
6947,"Kathleen Eagle"
6948,"Tess Gerritsen"
6949,"D.T. Max"
6950,"Lalla Ward"
6951,"Richard W. Wrangham"
6952,"Dale Peterson"
6953,"Edward T. Welch"
6954,"Tsutomu Nihei"
6955,"Stan Berenstain"
6956,"Jan Berenstain"
6957,"Paula J. Caplan"
6958,"Laura Florand"
6959,"David W. Phillips"
6960,"Michael Parfit"
6961,"Suzanne Chisholm"
6962,"Bathroom Readers' Institute"
6963,"Oh! Great"
6964,"大暮 維人"
6965,"James H. Billington"
6966,"Marlo Morgan"
6967,"Steve Kenson"
6968,"Ramón Pérez"
6969,"Armand Marie Leroi"
6970,"Chris Claremont"
6971,"Bob McLeod"
6972,"David Dalton"
6973,"Michael J. Bradley"
6974,"Arthur Raleigh Humphreys"
6975,"Jame's Prunier"
6976,"Laura Cangemi"
6977,"Gordon McMullan"
6978,"Henry Reed"
6979,"Ronald K. Levao"
6980,"Dean R. Koontz"
6981,"Richard Paige"
6982,"Jack Dann"
6983,"Peter Ackroyd"
6984,"John Barton"
6985,"D.W. Moffett"
6986,"Charles Lamb"
6987,"Mary Lamb"
6988,"Stephen Greenblatt"
6989,"Francine Segan"
6990,"Tim Turner"
6991,"Patrick O'Connell"
6992,"Lisa Gardner"
6993,"Anna Fields"
6994,"John Gardner"
6995,"Tom Bissell"
6996,"John W. Gardner"
6997,"J. Michael Lennon"
6998,"Benjamin F. Fisher"
6999,"Gary Richard Thompson"
7000,"G.R. Thompson"
7001,"Patrick F. Quinn"
7002,"Mark Anderson"
7003,"Arthur S. Wensinger"
7004,"Jean Lorrah"
7005,"Richard Corliss"
7006,"Knut Hamsun"
7007,"Sverre Lyngstad"
7008,"George Egerton"
7009,"Oliver Stallybrass"
7010,"Gunnvor Stallybrass"
7011,"Sarah Shankman"
7012,"Jay Brandon"
7013,"Jeremiah Healy"
7014,"John Jakes"
7015,"Maynard F. Thomson"
7016,"Lia Matera"
7017,"Susan Dunlap"
7018,"Bill Pronzini"
7019,"John Lutz"
7020,"Andrew Klavan"
7021,"Marcia Muller"
7022,"Carolyn Wheat"
7023,"Stan Washburn"
7024,"Valerie Frankel"
7025,"Isaac Newton"
7026,"Nicolaus Copernicus"
7027,"Johannes Kepler"
7028,"Galileo Galilei"
7029,"Aimé Césaire"
7030,"Annette Smith"
7031,"Clayton Eshleman"
7032,"Alexander Theroux"
7033,"Phillip Mallett"
7034,"Joseph M. Apfelbäume"
7035,"Terry Goodkind"
7036,"Tim Underwood"
7037,"Chuck Miller"
7038,"Stewart O'Nan"
7039,"Pilar Giralt Gorina"
7040,"Hernán Sabaté Vargas"
7041,"Joyce Reardon"
7042,"Steven Rimbauer"
7043,"David Purdham"
7044,"Sholom Aleichem"
7045,"Frances Butwin"
7046,"Ben Shahn"
7047,"Julius Butwin"
7048,"Paule Marshall"
7049,"Mary Helen Washington"
7050,"China Miéville"
7051,"James Turner"
7052,"August Derleth"
7053,"E. Hoffmann Price"
7054,"Rolfe Humphries"
7055,"Simone Weil"
7056,"Rachel Bespaloff"
7057,"Christopher E.G. Benfey"
7058,"Nick McCarty"
7059,"Clive Cussler"
7060,"C.W. Scott-Giles"
7061,"C.H. Sisson"
7062,"David H. Higgins"
7063,"Barbara Reynolds"
7064,"Joseph Gallagher"
7065,"V.A. Kolve"
7066,"Glending Olson"
7067,"Chris Green"
7068,"Chris Wright"
7069,"Paul Douglas Gardner"
7070,"Eric Brown"
7071,"Keith Brooke"
7072,"Johan Heliot"
7073,"Justina Robson"
7074,"Adam Roberts"
7075,"Paul Di Filippo"
7076,"Tim Lebbon"
7077,"Molly Brown"
7078,"Tony Ballantyne"
7079,"Stephen Baxter"
7080,"Sharan Newman"
7081,"Michael Pagel"
7082,"Liz Williams"
7083,"James Lovegrove"
7084,"Ian Watson"
7085,"Peter Criwther"
7086,"Laurent Genefirt"
7087,"F. Gwynplaine MacIntyre"
7088,"Michael Mallory"
7089,"Pauline Francis"
7090,"Caleb Carr"
7091,"Jordan Stump"
7092,"Gonzague Saint Bris"
7093,"Helen Marx"
7094,"Saint-Bris Gonzague"
7095,"Agnes D. Kingston"
7096,"Herbert R. Lottman"
7097,"George M. Towle"
7098,"Mary Gordon"
7099,"Lisa Unger"
7100,"John A. Keel"
7101,"David Deida"
7102,"Lorrie Bortner"
7103,"Mary Bess Engel"
7104,"Paul Perry"
7105,"Ken Babbs"
7106,"Ron Bevirt"
7107,"Margaret Wise Brown"
7108,"Clement Hurd"
7109,"Bill Maher"
7110,"Jane Jeong Trenka"
7111,"Julia Chinyere Oparah"
7112,"Judd Winick"
7113,"Matthew Clark"
7114,"Art Thibert"
7115,"Pop Mhan"
7116,"Ron Randall"
7117,"Audre Lorde"
7118,"Allen Rogers Benner"
7119,"Mark W. Edwards"
7120,"Carolyn Keene"
7121,"Walter Karig"
7122,"Russell H. Tandy"
7123,"Sara Paretsky"
7124,"Mildred Benson"
7125,"Roy Mottahedeh"
7126,"Tom Brokaw"
7127,"Ricardo Semler"
7128,"Robert J. Ray"
7129,"Bret Norris"
7130,"Francis Meynell"
7131,"Francis Maynell"
7132,"Lynn Setzer"
7133,"Robert Mezey"
7134,"Greg Cox"
7135,"Danny McBride"
7136,"Len Wiseman"
7137,"Kevin Grevioux"
7138,"Graham Hancock"
7139,"James Hillman"
7140,"Mike Kennedy"
7141,"Carlos Meglia"
7142,"Gail Godwin"
7143,"Adolfo Pérez Perdomo"
7144,"Frances Gies"
7145,"Joseph Gies"
7146,"Françoise Adelstain"
7147,"Rosie Daley"
7148,"Oprah Winfrey"
7149,"Andrew Gurr"
7150,"Charles R. Forker"
7151,"Ursula Hegi"
7152,"Francine Kass"
7153,"William H. Sherman"
7154,"Harold F. Brooks"
7155,"Amy L. Marsland"
7156,"Norman Denny"
7157,"Sarah K. Herz"
7158,"Donald R. Gallo"
7159,"Philip Edwards"
7160,"Robert Hapgood"
7161,"Paul D. Moliken"
7162,"G. Blakemore Evans"
7163,"Thomas Moisan"
7164,"Sidney Lamb"
7165,"Brian Phillips"
7166,"René Weis"
7167,"Marie-Hélène Sabard"
7168,"Stewart Brand"
7169,"Donna Dale Carnegie"
7170,"Charles Wheelan"
7171,"Pavel Tsatsouline"
7172,"Desmond Morris"
7173,"Doug Lansky"
7174,"Michael J. Mauboussin"
7175,"Robbie Stamp"
7176,"Paul Simpson"
7177,"Amiira Ruotola (-Behrendt)"
7178,"Max Barry"
7179,"Gloria Naylor"
7180,"Karel Čapek"
7181,"M. Weatherall"
7182,"R. Weatherall"
7183,"Ivan Klíma"
7184,"Michio Kaku"
7185,"Joanne Fluke"
7186,"Eric H.F. Law"
7187,"Laura Ries"
7188,"Bill Buford"
7189,"Clive Sinclair"
7190,"Graham Swift"
7191,"Ursula Bentley"
7192,"William Boyd"
7193,"Buchi Emecheta"
7194,"Alan Judd"
7195,"Maggie Gee"
7196,"Adam Mars-Jones"
7197,"Philip Norman"
7198,"Lisa St. Aubin de Terán"
7199,"Will Eisner"
7200,"Stephen Eric Bronner"
7201,"Gregory Manchess"
7202,"Akira Yoshida"
7203,"Pat Lee"
7204,"Paul Lee"
7205,"C.B. Cebulski"
7206,"Lynn Willis"
7207,"Brian M. Sammons"
7208,"Adam Gauntlett"
7209,"William Dietze"
7210,"Greg Henrikson"
7211,"Charles P. Zaglanis"
7212,"J. Gordon Olmstead-Dean"
7213,"M.J. Lempert"
7214,"James Crowder"
7215,"William Jones"
7216,"Keith Herber"
7217,"Chaosium Inc."
7218,"Cody Goodfellow"
7219,"Sam Johnson"
7220,"Sandy Antunes"
7221,"Stephen Mark Rainey"
7222,"Edward P. Berglund"
7223,"Fred Chappel"
7224,"Caitlín R. Kiernan"
7225,"Thomas F. Montelone"
7226,"E.A. Lustig"
7227,"Brian McNaughton"
7228,"William R. Trotter"
7229,"Anthony Bonner"
7230,"Jim Fergus"
7231,"William Easterly"
7232,"William Strunk Jr."
7233,"Marta Acosta"
7234,"Susan J. Wolfson"
7235,"Candace Ward"
7236,"Michael J. Lyons"
7237,"Jack Finney"
7238,"George Clayton Johnson"
7239,"Logan Swanson"
7240,"Simon Fraser"
7241,"Mark Dawidziak"
7242,"Allen J. Frantzen"
7243,"Ruth Mazo Karras"
7244,"Madonna J. Hettinger"
7245,"Elizabeth Stevens Girsch"
7246,"John Ruffing"
7247,"George Ovitt Jr."
7248,"Ross Samson"
7249,"Niall Brady"
7250,"Douglas Moffat"
7251,"David Aers"
7252,"Louise M. Bishop"
7253,"Anya Seton"
7254,"Alice Dalgliesh"
7255,"Marie Nonnast"
7256,"Bethany Roberts"
7257,"Doug Cushman"
7258,"Janet S. Wong"
7259,"Margaret Chodos-Irvine"
7260,"Ted Bell"
7261,"Raelynn Hillhouse"
7262,"Gregg Hurwitz"
7263,"Alex Kava"
7264,"J.A. Konrath"
7265,"David Liss"
7266,"Eric Van Lustbader"
7267,"Dennis Lynds"
7268,"Steve Berry"
7269,"Chris Mooney"
7270,"Michael Palmer"
7271,"Christopher Reich"
7272,"James Rollins"
7273,"M.J. Rose"
7274,"James Siegel"
7275,"Grant Blackwood"
7276,"M. Diane Vogt"
7277,"David Dun"
7278,"Heather Graham"
7279,"James Grippando"
7280,"Denise Hamilton"
7281,"David Liparulo"
7282,"Christopher Rice"
7283,"Nancy White Carlstrom"
7284,"Lori McElrath-Eslick"
7285,"Susan Oliver"
7286,"Harry Bates"
7287,"Lauren Henderson"
7288,"Chris Manby"
7289,"Jill A. Davis"
7290,"Stella Duffy"
7291,"Lisa Jewell"
7292,"Adèle Lang"
7293,"Carole Matthews"
7294,"Anna Maxted"
7295,"Megan McCafferty"
7296,"Alisa Valdes"
7297,"Isabel Wolff"
7298,"Jessica Adams"
7299,"Louise Bagshawe"
7300,"Emily Barr"
7301,"Jenny Colgan"
7302,"Lynda Curnyn"
7303,"Jennifer Crusie"
7304,"Eileen Dreyer"
7305,"Marina Mariasch"
7306,"Gregory Stevenson"
7307,"Eduardo García Murillo"
7308,"Danzy Senna"
7309,"Kay Redfield Jamison"
7310,"Dolores M. Koch"
7311,"C.S. Friedman"
7312,"Linda Anderson"
7313,"Keith Gray"
7314,"Carolyn Meyer"
7315,"Quentin Carter"
7316,"Quentin W. Fleming"
7317,"Joel M. Koppelman"
7318,"Edwin Page"
7319,"Quentin Skinner"
7320,"Aljean Harmetz"
7321,"Andre Dubus"
7322,"Todd Field"
7323,"Paul A. Sabatier"
7324,"Will Focht"
7325,"Mark Lubell"
7326,"Zev Trachtenberg"
7327,"Arnold Vedlitz"
7328,"Marty Matlock"
7329,"Sara Zarr"
7330,"Sharon Rose Wilson"
7331,"Thomas B. Friedman"
7332,"Shannon Eileen Hengen"
7333,"Donna Freitas"
7334,"Paul McGarr"
7335,"Steven Rose"
7336,"James B. Stiff"
7337,"Paul A. Mongeau"
7338,"Joseph Delaney"
7339,"Jim Hougan"
7340,"Howard F. Lyman"
7341,"Glen Merzer"
7342,"Joanna Samorow-Merzer"
7343,"Caldwell B. Esselstyn Jr."
7344,"Vicki Constantine Croke"
7345,"Donna M. Jackson"
7346,"Michael T. Ghiselin"
7347,"Theodosius Dobzhansky"
7348,"Niles Eldredge"
7349,"Michael D. Lyman"
7350,"Gary W. Potter"
7351,"Lyman S. Spitzer Jr."
7352,"Christopher Corr"
7353,"Charles R. Smith Jr."
7354,"Jacky Bratton"
7355,"Michael North"
7356,"Lawrence Rainey"
7357,"Bruce Degen"
7358,"Adam Swift"
7359,"Stephen Mulhall"
7360,"Matt Braun"
7361,"Hugh Honour"
7362,"John Fleming"
7363,"Elizabeth Mann"
7364,"Alan Witschonke"
7365,"Richard Wilhelm"
7366,"Cary F. Baynes"
7367,"Alfred Huang"
7368,"Sarah Dening"
7369,"Reader's Digest Association"
7370,"Davina Thomas"
7371,"Jeffrey Ford"
7372,"Scott M. Fischer"
7373,"Peter Walsh"
7374,"Spider Robinson"
7375,"Wendy Shea"
7376,"Paul Van Munching"
7377,"Glenn Dean"
7378,"Kate McCullan"
7379,"Guy Francis"
7380,"Judy Hall"
7381,"Catherine de Zegher"
7382,"Elisabeth Sussman"
7383,"Anthony M. Esolen"
7384,"William C. Davis"
7385,"J.G. Passarella"
7386,"Ruby Blondell"
7387,"Thomas Mann"
7388,"T.J. Reed"
7389,"H.T. Lowe-Porter"
7390,"Brian L. Weiss"
7391,"Anthony H. Chambers"
7392,"Paul McCarthy"
7393,"Charles Moore"
7394,"Paul Kidby"
7395,"Stephen Briggs"
7396,"Tina Hannan"
7397,"Jack Cohen"
7398,"Peter Haining"
7399,"Angela Carter"
7400,"Fletcher Pratt"
7401,"Eric Knight"
7402,"Mervyn Peake"
7403,"Fredric Brown"
7404,"Nelson S. Bond"
7405,"Robert Bloch"
7406,"Stephen Leacock"
7407,"John Wyndham"
7408,"Robert Sheckley"
7409,"William F. Nolan"
7410,"Paul Pope"
7411,"Murray Sayle"
7412,"Charles Flowers"
7413,"Elliott Erwitt"
7414,"Bruce Campbell"
7415,"Robert Hamburger"
7416,"Harold Coyle"
7417,"Scott MacMillan"
7418,"Dirk Cussler"
7419,"Marie McSwigan"
7420,"Mary Reardon"
7421,"Mark Harlan"
7422,"Charles W. Sydnor Jr."
7423,"Peter Maurice Wright"
7424,"Paul Greengrass"
7425,"John Maddox Roberts"
7426,"Sean McMullen"
7427,"Damion Hunter"
7428,"Avigdor Kahalani"
7429,"Jonathan Parshall"
7430,"Anthony Tully"
7431,"Bob Madgic"
7432,"William L. Crary"
7433,"Adrian Esteban"
7434,"Dorothy Roberts"
7435,"Caitlin Brennan"
7436,"Keith Baker"
7437,"Francine Patterson"
7438,"Ronald H. Cohn"
7439,"Barry Chubin"
7440,"W.E.B. Griffin"
7441,"Robert Fulghum"
7442,"Richard Shenkman"
7443,"Jonathan Ryder"
7444,"Larry Bond"
7445,"Rick Hicks"
7446,"Kathy Hicks"
7447,"R.F. Laird"
7448,"Radclyffe "
7449,"Deb Stover"
7450,"Penny Jordan"
7451,"Greg Iles"
7452,"Robin Cook"
7453,"Steve Allen"
7454,"Jack Higgins"
7455,"Leon Uris"
7456,"Chris Ryall"
7457,"Gabriel Rodríguez"
7458,"Catherine Hapka"
7459,"Brown Son & Ferguson"
7460,"Karen A. Bale"
7461,"Ruth Stiles Gannett"
7462,"Ciruelo Cabral"
7463,"Stephanie Rowe"
7464,"James A. Owen"
7465,"Alan Cohen"
7466,"Tony Westermayr"
7467,"Lester del Rey"
7468,"Rosalie Guillaume"
7469,"Regina Winter"
7470,"Mary Walton"
7471,"Oliver Ho"
7472,"Joe Kelly"
7473,"Doug Mahnke"
7474,"Tom Nguyen"
7475,"Marc Andreyko"
7476,"Javier Pina"
7477,"Jesus Saiz"
7478,"Brad Walker"
7479,"Sabine C. Bauer"
7480,"D.W. Buffa"
7481,"Terri Blackstock"
7482,"Robert Stock"
7483,"Sylvia Day"
7484,"B.J. McCall"
7485,"Elisa Adams"
7486,"Denise A. Agnew"
7487,"Anna J. Evans"
7488,"Mark Nesbitt"
7489,"Jerry Seinfeld"
7490,"Friedrich Dürrenmatt"
7491,"John J. Neumaier"
7492,"William Gillis"
7493,"Norman Schwarzkopf"
7494,"Peter Petre"
7495,"James M. McPherson"
7496,"Cecil Adams"
7497,"Ed Zotti"
7498,"Slug Signorino"
7499,"George Alec Effinger"
7500,"R.A. Lafferty"
7501,"Tobias Grace"
7502,"Margaret Ball"
7503,"Ron Goulart"
7504,"Mel Gilden"
7505,"Edward Wellen"
7506,"Wolfgang Jeschke"
7507,"Greg Costikyan"
7508,"Steve Rasnic Tem"
7509,"James Gurney"
7510,"Ryūnosuke Akutagawa"
7511,"Yoshihiro Tatsumi"
7512,"Leil Lowndes"
7513,"Lucille Colandro"
7514,"Jared Lee"
7515,"Skip Hinnant"
7516,"Stephen Crane"
7517,"Shelby Foote"
7518,"James Dickey"
7519,"Charles Keegan"
7520,"Anca Munteanu"
7521,"Gary Friedrich"
7522,"Doug Moench"
7523,"John Buscema"
7524,"Mike Ploog"
7525,"Val Mayerick"
7526,"Theodore Roszak"
7527,"Leonard Wolf"
7528,"Christopher H. Bing"
7529,"Christopher Bram"
7530,"R. Gary Patterson"
7531,"Jay Fox"
7532,"Harpo Marx"
7533,"Rowland Barber"
7534,"Joe Adamson"
7535,"Ray McAllister"
7536,"Vicki McAllister"
7537,"Sarah Mayberry"
7538,"Marc Eliot"
7539,"Starr Smith"
7540,"Walter Cronkite"
7541,"Michael Munn"
7542,"John G. Fuller"
7543,"Babette Rothschild"
7544,"Sue William Silverman"
7545,"Christopher Pike"
7546,"Sandra Benítez"
7547,"Linda Lay Shuler"
7548,"Shauna Singh Baldwin"
7549,"Teresa Medeiros"
7550,"David West Reynolds"
7551,"Kerrie Dougherty"
7552,"Simon Beecroft"
7553,"Kristin Lund"
7554,"Hans Jenssen"
7555,"Richard Chasemore"
7556,"Michael Littlefield"
7557,"Ann Margaret Lewis"
7558,"Helen Keier"
7559,"Chris Trevas"
7560,"William O'Connor"
7561,"Mark Chiarello"
7562,"John Van Fleet"
7563,"Welles Hartley"
7564,"Davide Fabbri"
7565,"Christian Dalla Vecchia"
7566,"Timothy Zahn"
7567,"John Knoll"
7568,"J.W. Rinzler"
7569,"John Ostrander"
7570,"W. Haden Blackman"
7571,"Peter Jackson"
7572,"Wesley Martin"
7573,"Frankie Frankeny"
7574,"Bonnie Burton"
7575,"Matt Busch"
7576,"Tom Hodges"
7577,"Thomas Andrews"
7578,"Scott Allie"
7579,"Ian Fullwood"
7580,"John Jackson Miller"
7581,"Travis Charest"
7582,"Michael Atiyeh"
7583,"Brian Ching"
7584,"Travel Foreman"
7585,"Stephen J. Sansweet"
7586,"Peter Vilmur"
7587,"Jan Duursema"
7588,"Robin Davis"
7589,"Michael Sutfin"
7590,"Donald F. Glut"
7591,"James Kahn"
7592,"Dave Land"
7593,"Dave Cooper"
7594,"Dan Jolley"
7595,"Doug Wheatley"
7596,"Tom Fowler"
7597,"Kilian Plunkett"
7598,"Darko Macan"
7599,"Rich Handley"
7600,"Ron Marz"
7601,"Rich Hedden"
7602,"Claudio Castellini"
7603,"Martin Egeland"
7604,"Lovern Kindzierski"
7605,"Chris Brunner"
7606,"Peet Janes"
7607,"Jim Woodring"
7608,"Marc Cotta Vaz"
7609,"Dan Parsons"
7610,"John Goodson"
7611,"Robert E. Barnes"
7612,"Terryl Whitlatch"
7613,"Bob Carrau"
7614,"Matthew Bortolin"
7615,"Rob Williams"
7616,"Michel Lacombe"
7617,"Ryan Benjamin"
7618,"Curtis Arnold"
7619,"Matthew Woodring Stover"
7620,"Curtis Saxton"
7621,"Matt Fillbach"
7622,"Shawn Fillbach"
7623,"Ronda Pattison"
7624,"Stewart McKenney"
7625,"Rick Lacy"
7626,"Dan Jackson"
7627,"Michael David Thomas"
7628,"Joshua Elliott"
7629,"Jeremy Barlow"
7630,"Brandon Badeaux"
7631,"Brian Copeland"
7632,"Black Elk"
7633,"John G. Neihardt"
7634,"Andrew Dennis"
7635,"Virginia DeMarce"
7636,"Loren K. Jones"
7637,"S.L. Viehl"
7638,"Anette M. Pedersen"
7639,"Jonathan Cresswell"
7640,"Scott Washburn"
7641,"Deann Allen"
7642,"Mike Turner"
7643,"Greg Donahue"
7644,"Walt Boyes"
7645,"Jody Dorsett"
7646,"K.D. Wentworth"
7647,"Tom Arnett"
7648,"Dick Stivers"
7649,"Don Pendleton"
7650,"Johnny Cash"
7651,"Patrick Carr"
7652,"Michael Streissguth"
7653,"Eric Bischoff"
7654,"Jeremy Roberts"
7655,"Amy Goldman Koss"
7656,"Joseph Campbell"
7657,"David Kudler"
7658,"Bill Moyers"
7659,"Bob Spitz"
7660,"Geoff Emerick"
7661,"Howard Massey"
7662,"Elvis Costello"
7663,"Simon Wells"
7664,"Alan Aldridge"
7665,"The Beatles"
7666,"Bruce Spizer"
7667,"Chris Ingham"
7668,"Peter Brown"
7669,"Steven Gaines"
7670,"Anthony DeCurtis"
7671,"Devin McKinney"
7672,"Mark Hertsgaard"
7673,"Mark Lewisohn"
7674,"Peter Guzzardi"
7675,"Keith Badman"
7676,"Peter J. Smith"
7677,"Hunter Davies"
7678,"Richard Buskin"
7679,"Allan Kozinn"
7680,"Maxwell Mackenzie"
7681,"Meredith Daneman"
7682,"Thomas Lewis"
7683,"Fari Amini"
7684,"Richard Lannon"
7685,"J.R. Ward"
7686,"Martin Shaw"
7687,"Phyllis A. Bird"
7688,"Nayantara Sahgal"
7689,"Robert Todd Carroll"
7690,"Mark Crispin Miller"
7691,"Charles Mackay"
7692,"Martin S. Fridson"
7693,"Joseph de La Vega"
7694,"Gustave Le Bon"
7695,"Richard Dalby"
7696,"Adrian Wootton"
7697,"Leslie Tryon"
7698,"Stan Hoig"
7699,"Nick Eggenhofer"
7700,"Daigo Shinma"
7701,"Keita Saeki"
7702,"Mamoru Oshii"
7703,"Shinji Maki"
7704,"Robert Kanigher"
7705,"Joe Kubert"
7706,"Russ Heath"
7707,"Jerry Grandinetti"
7708,"Irv Novack"
7709,"Bob Haney"
7710,"Mine Yoshizaki"
7711,"Phillip C. McGraw"
7712,"Martha Heineman Pieper"
7713,"William J. Pieper"
7714,"Joan Chen"
7715,"Debra Marquart"
7716,"Michael Syvanen"
7717,"Clarence I. Kado"
7718,"Gordon Bowker"
7719,"Anita Desai"
7720,"Kristian Fraga"
7721,"John Macklin"
7722,"Paul Burrell"
7723,"Art Cooper"
7724,"Nancy Bartholomew"
7725,"A. Roger Merrill"
7726,"Rebecca R. Merrill"
7727,"Jim Collins"
7728,"Stephen M.R. Covey"
7729,"Kim Newman"
7730,"David Neiwert"
7731,"William H. Keith Jr."
7732,"Elizabeth Lowell"
7733,"Ann Maxwell"
7734,"Joan Jonker"
7735,"Jim Murphy"
7736,"John Manders"
7737,"Bob Phillips"
7738,"Todd Gitlin"
7739,"Joan Holub"
7740,"Dana Regan"
7741,"Lynne Avril Cravath"
7742,"J. Gerald Kennedy"
7743,"Pat Harrigan"
7744,"Brian Wood"
7745,"Jeremy McHugh"
7746,"Carme Camps Monf"
7747,"Monte Cook"
7748,"Lewis B. Namier"
7749,"James Joll"
7750,"Loree Lough"
7751,"Pat Ronson Stewart"
7752,"Sarah Fielding"
7753,"Debra Hess"
7754,"Frederick K. Goodwin"
7755,"Paul J. Mikol"
7756,"Sheri S. Tepper"
7757,"Ray Garton"
7758,"Raymond T. McNally"
7759,"Larry Young"
7760,"Damian Couceiro"
7761,"Kieron Dwyer"
7762,"G. Edward White"
7763,"William C. Dowling"
7764,"James Robert Smith"
7765,"Joel Lane"
7766,"Gary Fry"
7767,"John Morressy"
7768,"Kealan Patrick Burke"
7769,"Manly Wade Wellman"
7770,"Charlee Jacob"
7771,"Thomas F. Monteleone"
7772,"Rick Hautala"
7773,"Melanie Tem"
7774,"Trey R. Baker"
7775,"Ken Goldman"
7776,"Vincent Starrett"
7777,"Tom Piccirilli"
7778,"Robert M. Price"
7779,"Edward Pickman Derby"
7780,"Peter Cannon"
7781,"Henry Kuttner"
7782,"Thomas Ligotti"
7783,"Richard L. Tierney"
7784,"Gary Myers"
7785,"Donald R. Burleson"
7786,"C.J. Henderson"
7787,"Stephen Studach"
7788,"John Glasby"
7789,"Allen Mackey"
7790,"Cynthia J. Arnson"
7791,"I. William Zartman"
7792,"Frederick Douglass"
7793,"David W. Blight"
7794,"Gregory Stephens"
7795,"Peter J. Gomes"
7796,"Henry Louis Gates Jr."
7797,"Harriet Ann Jacobs"
7798,"Kwame Anthony Appiah"
7799,"Thomas Colchie"
7800,"Jean Van Leeuwen"
7801,"James Watling"
7802,"Ann Schweninger"
7803,"Vella Munn"
7804,"Charlotte Lyons"
7805,"Mary Engelbreit"
7806,"Barbara E. Martin"
7807,"Jason King"
7808,"Jason Edward King"
7809,"Mary Ashworth"
7810,"H. Patricia Wakefield"
7811,"David Wojnarowicz"
7812,"James Romberger"
7813,"Marguerite Van Cook"
7814,"Bill Pittman"
7815,"Todd W. Hall"
7816,"Sara S."
7817,"Todd W."
7818,"Elizabeth Knowles"
7819,"Phil Brucato"
7820,"Aaron Rosenberg"
7821,"Charles Tandy"
7822,"Raël "
7823,"William Faloon"
7824,"R. Michael Perry"
7825,"Robin Hanson"
7826,"Nick Bostrom"
7827,"Robert A. Freitas Jr."
7828,"Christopher J. Phoenix"
7829,"Avatar Polymorph"
7830,"Jim Yount"
7831,"Laura Driscoll"
7832,"Alisa Klayman-Grodsky"
7833,"Eric Weiner"
7834,"Dave Aikins"
7835,"Richard Kern"
7836,"Dian Hanson"
7837,"John W. Dean"
7838,"United Feature Syndication"
7839,"Syd Hoff"
7840,"Shannon Hengen"
7841,"Helen Sewell"
7842,"Susan Hill"
7843,"John Lawrence"
7844,"Denys L. Page"
7845,"Jane Gardam"
7846,"Gavin Baddeley"
7847,"Dani Filth"
7848,"Georges Bataille"
7849,"William A. Cohen"
7850,"John Waters"
7851,"John D. Cox"
7852,"Rosamunde Pilcher"
7853,"William W. Johnstone"
7854,"Jonathan Andrews"
7855,"Andrew Scull"
7856,"Iain Crichton Smith"
7857,"Bagram Ibatoulline"
7858,"Chris Van Dusen"
7859,"Timothy Basil Ering"
7860,"Stephen Mansfield"
7861,"Lloyd P. Gerson"
7862,"David Lubar"
7863,"Bernard Taper"
